2025-10-14 09:44:41 | INFO | MainThread | Application startup - debug logging enabled
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake: Found STRICT circle at local (544, 218) with radius 74
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake Debug: ShakeArea at (466,284) size 1589x792
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake Debug: Using Circle detection mode
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake Debug: Found target at local (544,218) -> screen (1010,502)
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | Monitor Info - Virtual: -1920,0 6400x1440
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | Monitor Info - Primary: 2560x1440
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake Debug: Virtual desktop bounds: left=-1920, top=0, width=6400, height=1440
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake: Teleporting to (1010,502) then moving 1px down
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake: Teleported to (1010, 502)
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake: After anti-Roblox movement: (1010, 503)
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake: Click 2 of 2
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake: Instant teleport + double-click complete at (1010, 503)
2025-10-14 09:45:21 | INFO | Thread-4 (_control_thread_run) | AutoShake: Physical mouse movement + click at (1010,502) delay=10ms
2025-10-14 09:45:22 | INFO | Thread-4 (_control_thread_run) | Rod Refresh: Starting sequence with 0.3s delays
2025-10-14 09:45:22 | INFO | Thread-4 (_control_thread_run) | Rod Refresh: Pressing key '2'
2025-10-14 09:45:22 | INFO | Thread-4 (_control_thread_run) | Rod Refresh: Pressing key '1'
2025-10-14 09:45:23 | INFO | Thread-4 (_control_thread_run) | Rod Refresh: Sequence completed
2025-10-14 09:45:23 | INFO | Thread-4 (_control_thread_run) | CLICK_MODE: HOLD (0.1s) (with rod refresh)
2025-10-14 09:45:23 | INFO | Thread-4 (_control_thread_run) | IDLE -> FISHING. Target line and box color found.
2025-10-14 09:45:23 | INFO | Thread-4 (_control_thread_run) | Initial Box Length calculated: 567.0px.
2025-10-14 09:45:23 | INFO | Thread-4 (_control_thread_run) | Initial steadying system activated - raw pixel tracking | Target: None | Left: None | Right: None
2025-10-14 09:45:23 | INFO | Thread-4 (_control_thread_run) | STEADYING: Baseline distance (target to left edge): 283.5px
2025-10-14 09:45:24 | INFO | Thread-4 (_control_thread_run) | MOVEMENT DETECTED: Distance changed 283.5px -> 266.5px (delta: 17.0px)
2025-10-14 09:45:24 | INFO | Thread-4 (_control_thread_run) | STEADYING -> PD CONTROL: Distance change detected, switching immediately!
2025-10-14 09:45:24 | INFO | Thread-4 (_control_thread_run) | Boundary Control: margin=242.0px (bar_length=484.0 x factor=0.50), width=1034
2025-10-14 09:45:24 | INFO | Thread-4 (_control_thread_run) | Adaptive learning active: error=24.52, control=90.00, bar_size=484.0px
2025-10-14 09:45:24 | INFO | MainThread | Hotkey 'F4' pressed for action: START/STOP.
2025-10-14 09:45:24 | INFO | MainThread | Script Stop triggered.
2025-10-14 09:45:24 | INFO | MainThread | Automation stopped.
2025-10-14 09:45:24 | INFO | Thread-4 (_control_thread_run) | CLICK_MODE DEBUG: Current state=IDLE, using Click mode flow
2025-10-14 09:45:24 | INFO | Thread-4 (_control_thread_run) | CLICK_MODE: RELEASE (2.0s wait) - rod cast time recorded
2025-10-14 09:45:27 | INFO | MainThread | Configuration saved to Config.txt.
2025-10-14 09:45:27 | INFO | MainThread | Configuration saved to Config.txt.
2025-10-14 09:45:30 | INFO | MainThread | Hotkey 'F4' pressed for action: START/STOP.
2025-10-14 09:45:30 | INFO | MainThread | Script Start triggered. Initial state: IDLE
2025-10-14 09:45:30 | INFO | MainThread | Monitor Info - Virtual: -1920,0 6400x1440
2025-10-14 09:45:30 | INFO | MainThread | Monitor Info - Primary: 2560x1440
2025-10-14 09:45:30 | INFO | MainThread | Monitor Info - Virtual: -1920,0 6400x1440
2025-10-14 09:45:30 | INFO | MainThread | Monitor Info - Primary: 2560x1440
2025-10-14 09:45:30 | INFO | MainThread | === MONITOR DEBUG INFO ===
2025-10-14 09:45:30 | INFO | MainThread | Virtual Desktop: (-1920, 0) 6400x1440
2025-10-14 09:45:30 | INFO | MainThread | Primary Monitor: 2560x1440
2025-10-14 09:45:30 | INFO | MainThread | Number of monitors detected: 3
2025-10-14 09:45:30 | INFO | MainThread | DPI Awareness: Could not determine
2025-10-14 09:45:30 | INFO | MainThread | GUI Geometry: 474x926+10+241
2025-10-14 09:45:30 | INFO | MainThread | Shake Geometry Setting: 1589x792+466+284
2025-10-14 09:45:30 | INFO | MainThread | Fish Geometry Setting: 1034x48+764+1171
2025-10-14 09:45:30 | INFO | MainThread | Live Feed Position: +760+1033
2025-10-14 09:45:30 | INFO | MainThread | === END MONITOR DEBUG INFO ===
2025-10-14 09:45:30 | INFO | MainThread | Monitor configuration refreshed for new automation session
2025-10-14 09:45:30 | INFO | MainThread | === AUTOMATION START DEBUG ===
2025-10-14 09:45:30 | INFO | MainThread | Initial state: IDLE
2025-10-14 09:45:30 | INFO | MainThread | Shake mode: Click
2025-10-14 09:45:30 | INFO | MainThread | Auto cast enabled: True
2025-10-14 09:45:30 | INFO | MainThread | Auto shake enabled: True
2025-10-14 09:45:30 | INFO | MainThread | Navigation has run once: False
2025-10-14 09:45:30 | INFO | MainThread | === END AUTOMATION START DEBUG ===
2025-10-14 09:45:30 | INFO | MainThread | Auto Zoom In: Starting zoom sequence (10 up, 1 down)
2025-10-14 09:45:30 | INFO | MainThread | Monitor Info - Virtual: -1920,0 6400x1440
2025-10-14 09:45:30 | INFO | MainThread | Monitor Info - Primary: 2560x1440
2025-10-14 09:45:30 | INFO | MainThread | Auto Zoom In: Using current mouse position (1111, 564)
2025-10-14 09:45:30 | INFO | MainThread | Auto Zoom In: Scrolling at position (1111, 564)
2025-10-14 09:45:30 | INFO | MainThread | Auto Zoom In: Physical scroll up 1/10
2025-10-14 09:45:30 | INFO | MainThread | Auto Zoom In: Physical scroll up 2/10
2025-10-14 09:45:30 | INFO | MainThread | Auto Zoom In: Physical scroll up 3/10
2025-10-14 09:45:31 | INFO | MainThread | Auto Zoom In: Physical scroll up 4/10
2025-10-14 09:45:31 | INFO | MainThread | Auto Zoom In: Physical scroll up 5/10
2025-10-14 09:45:31 | INFO | MainThread | Auto Zoom In: Physical scroll up 6/10
2025-10-14 09:45:31 | INFO | MainThread | Auto Zoom In: Physical scroll up 7/10
2025-10-14 09:45:31 | INFO | MainThread | Auto Zoom In: Physical scroll up 8/10
2025-10-14 09:45:31 | INFO | MainThread | Auto Zoom In: Physical scroll up 9/10
2025-10-14 09:45:31 | INFO | MainThread | Auto Zoom In: Physical scroll up 10/10
2025-10-14 09:45:31 | INFO | MainThread | Auto Zoom In: Physical scroll down 1/1
2025-10-14 09:45:31 | INFO | MainThread | Auto Zoom In: Zoom sequence completed successfully
2025-10-14 09:45:31 | INFO | MainThread | Control thread started successfully at 100 FPS.
2025-10-14 09:45:31 | INFO | Thread-5 (_control_thread_run) | CLICK_MODE DEBUG: Current state=IDLE, using Click mode flow
2025-10-14 09:45:31 | INFO | Thread-5 (_control_thread_run) | Rod Refresh: Starting sequence with 0.3s delays
2025-10-14 09:45:31 | INFO | Thread-5 (_control_thread_run) | Rod Refresh: Pressing key '2'
2025-10-14 09:45:31 | INFO | Thread-5 (_control_thread_run) | Rod Refresh: Pressing key '1'
2025-10-14 09:45:32 | INFO | Thread-5 (_control_thread_run) | Rod Refresh: Sequence completed
2025-10-14 09:45:32 | INFO | Thread-5 (_control_thread_run) | CLICK_MODE: HOLD (5.0s) (with rod refresh)
2025-10-14 09:45:36 | INFO | Thread-5 (_control_thread_run) | CLICK_MODE DEBUG: Current state=IDLE, using Click mode flow
2025-10-14 09:45:36 | INFO | Thread-5 (_control_thread_run) | CLICK_MODE: RELEASE (2.0s wait) - rod cast time recorded
2025-10-14 09:45:37 | INFO | MainThread | Hotkey 'F4' pressed for action: START/STOP.
2025-10-14 09:45:37 | INFO | MainThread | Script Stop triggered.
2025-10-14 09:45:37 | INFO | MainThread | Automation stopped.
2025-10-14 09:45:44 | INFO | MainThread | Configuration saved to Config.txt.
2025-10-14 09:45:46 | INFO | MainThread | Configuration saved to Config.txt.
2025-10-14 09:45:46 | INFO | MainThread | Configuration saved to Config.txt.
2025-10-14 09:45:47 | INFO | MainThread | Hotkey 'F4' pressed for action: START/STOP.
2025-10-14 09:45:47 | INFO | MainThread | Script Start triggered. Initial state: IDLE
2025-10-14 09:45:47 | INFO | MainThread | Monitor Info - Virtual: -1920,0 6400x1440
2025-10-14 09:45:47 | INFO | MainThread | Monitor Info - Primary: 2560x1440
2025-10-14 09:45:47 | INFO | MainThread | Monitor Info - Virtual: -1920,0 6400x1440
2025-10-14 09:45:47 | INFO | MainThread | Monitor Info - Primary: 2560x1440
2025-10-14 09:45:47 | INFO | MainThread | === MONITOR DEBUG INFO ===
2025-10-14 09:45:47 | INFO | MainThread | Virtual Desktop: (-1920, 0) 6400x1440
2025-10-14 09:45:47 | INFO | MainThread | Primary Monitor: 2560x1440
2025-10-14 09:45:47 | INFO | MainThread | Number of monitors detected: 3
2025-10-14 09:45:47 | INFO | MainThread | DPI Awareness: Could not determine
2025-10-14 09:45:47 | INFO | MainThread | GUI Geometry: 474x926+10+241
2025-10-14 09:45:47 | INFO | MainThread | Shake Geometry Setting: 1589x792+466+284
2025-10-14 09:45:47 | INFO | MainThread | Fish Geometry Setting: 1034x48+764+1171
2025-10-14 09:45:47 | INFO | MainThread | Live Feed Position: +760+1033
2025-10-14 09:45:47 | INFO | MainThread | === END MONITOR DEBUG INFO ===
2025-10-14 09:45:47 | INFO | MainThread | Monitor configuration refreshed for new automation session
2025-10-14 09:45:47 | INFO | MainThread | === AUTOMATION START DEBUG ===
2025-10-14 09:45:47 | INFO | MainThread | Initial state: IDLE
2025-10-14 09:45:47 | INFO | MainThread | Shake mode: Click
2025-10-14 09:45:47 | INFO | MainThread | Auto cast enabled: True
2025-10-14 09:45:47 | INFO | MainThread | Auto shake enabled: True
2025-10-14 09:45:47 | INFO | MainThread | Navigation has run once: False
2025-10-14 09:45:47 | INFO | MainThread | === END AUTOMATION START DEBUG ===
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Starting zoom sequence (10 up, 1 down)
2025-10-14 09:45:47 | INFO | MainThread | Monitor Info - Virtual: -1920,0 6400x1440
2025-10-14 09:45:47 | INFO | MainThread | Monitor Info - Primary: 2560x1440
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Using current mouse position (939, 632)
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Scrolling at position (939, 632)
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 1/10
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 2/10
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 3/10
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 4/10
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 5/10
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 6/10
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 7/10
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 8/10
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 9/10
2025-10-14 09:45:47 | INFO | MainThread | Auto Zoom In: Physical scroll up 10/10
2025-10-14 09:45:48 | INFO | MainThread | Auto Zoom In: Physical scroll down 1/1
2025-10-14 09:45:48 | INFO | MainThread | Auto Zoom In: Zoom sequence completed successfully
2025-10-14 09:45:48 | INFO | MainThread | Control thread started successfully at 100 FPS.
2025-10-14 09:45:48 | INFO | Thread-6 (_control_thread_run) | CLICK_MODE DEBUG: Current state=IDLE, using Click mode flow
2025-10-14 09:45:48 | INFO | Thread-6 (_control_thread_run) | Rod Refresh: Starting sequence with 0.5s delays
2025-10-14 09:45:48 | INFO | Thread-6 (_control_thread_run) | Rod Refresh: Pressing key '2'
2025-10-14 09:45:48 | INFO | Thread-6 (_control_thread_run) | Rod Refresh: Pressing key '1'
2025-10-14 09:45:49 | INFO | Thread-6 (_control_thread_run) | Rod Refresh: Sequence completed
2025-10-14 09:45:49 | INFO | Thread-6 (_control_thread_run) | CLICK_MODE: HOLD (5.0s) (with rod refresh)
2025-10-14 09:45:50 | INFO | MainThread | Hotkey 'F4' pressed for action: START/STOP.
2025-10-14 09:45:50 | INFO | MainThread | Script Stop triggered.
2025-10-14 09:45:51 | INFO | MainThread | Mouse click RELEASED upon script stop.
2025-10-14 09:45:51 | INFO | MainThread | Automation stopped.
2025-10-14 09:45:52 | INFO | MainThread | Configuration saved to Config.txt.
2025-10-14 09:45:52 | INFO | MainThread | Configuration saved to Config.txt.
2025-10-14 09:45:53 | INFO | MainThread | Configuration saved to Config.txt.
2025-10-14 09:46:14 | INFO | MainThread | Configuration saved to Config.txt.
2025-10-14 09:46:15 | INFO | MainThread | Live Feed toggle: Closing feedback window.
2025-10-14 09:46:15 | INFO | MainThread | Configuration saved to Config.txt.
